"lead_id","area_id","price_min","price_max","category_id","property_id"
7412,0,NULL,NULL,NULL,0
7413,0,NULL,NULL,NULL,157736
7414,0,NULL,NULL,NULL,153812
7415,0,NULL,NULL,NULL,160477
7416,0,NULL,NULL,NULL,0
7417,0,NULL,NULL,NULL,162609
7418,0,NULL,NULL,NULL,162910
7419,0,NULL,NULL,NULL,162725
7420,0,NULL,NULL,NULL,162887
7421,0,NULL,NULL,NULL,161977
7422,0,NULL,NULL,NULL,161886
7423,0,NULL,NULL,NULL,0
7424,0,NULL,NULL,NULL,161348
7425,47,NULL,NULL,1,0
7426,0,NULL,NULL,NULL,162597
7427,0,NULL,NULL,NULL,0
7428,0,NULL,NULL,NULL,162689
7429,0,NULL,NULL,NULL,162917
7430,0,NULL,NULL,NULL,162609
7431,0,NULL,NULL,NULL,0
7432,0,NULL,NULL,NULL,162670
7433,0,NULL,NULL,NULL,162912
7434,0,NULL,NULL,NULL,0
7435,0,NULL,NULL,NULL,162917
7436,0,NULL,NULL,NULL,162688
7437,0,NULL,NULL,NULL,162150
7438,0,NULL,NULL,NULL,0
7439,0,NULL,NULL,NULL,162119
7440,0,NULL,NULL,NULL,161415
7441,0,NULL,NULL,NULL,0
7442,0,NULL,NULL,NULL,162242
7443,0,NULL,NULL,NULL,0
7444,0,NULL,NULL,NULL,143515
7445,0,NULL,NULL,NULL,0
7446,0,NULL,NULL,NULL,0
7447,0,NULL,NULL,NULL,0
7448,0,NULL,NULL,NULL,162242
7449,0,NULL,NULL,NULL,162804
7450,0,NULL,NULL,NULL,0
7451,0,NULL,NULL,NULL,162924
7452,0,NULL,NULL,NULL,162918
7453,0,NULL,NULL,NULL,162234
7454,0,NULL,NULL,NULL,162764
7455,0,NULL,NULL,NULL,162689
7456,0,NULL,NULL,NULL,0
7457,0,NULL,NULL,NULL,162311
7458,0,NULL,NULL,NULL,0
7459,0,NULL,NULL,NULL,0
7460,0,NULL,NULL,NULL,162878
7461,0,NULL,NULL,NULL,161880
7462,0,NULL,NULL,NULL,162100
7463,11,NULL,NULL,1,0
7464,0,NULL,NULL,NULL,162796
7465,0,NULL,NULL,NULL,0
7466,0,NULL,NULL,NULL,161886
7467,0,NULL,NULL,NULL,161249
7468,0,NULL,NULL,NULL,162664
7469,0,NULL,NULL,NULL,162601
7470,0,NULL,NULL,NULL,0
7471,0,NULL,NULL,NULL,162623
7472,0,NULL,NULL,NULL,162899
7473,0,NULL,NULL,NULL,0
7474,0,NULL,NULL,NULL,162670
7475,0,NULL,NULL,NULL,0
7476,0,NULL,NULL,NULL,162709
7477,0,NULL,NULL,NULL,0
7478,0,NULL,NULL,NULL,162005
7479,0,NULL,NULL,NULL,162658
7480,0,NULL,NULL,NULL,0
7481,0,NULL,NULL,NULL,162540
7482,0,NULL,NULL,NULL,0
7483,0,NULL,NULL,NULL,161781
7484,0,NULL,NULL,NULL,157736
7485,0,NULL,NULL,NULL,158579
7486,0,NULL,NULL,NULL,159925
7487,0,NULL,NULL,NULL,0
7488,0,NULL,NULL,NULL,162107
7489,0,NULL,NULL,NULL,162882
7490,0,NULL,NULL,NULL,161844
7491,0,NULL,NULL,1,162601
7492,0,NULL,NULL,NULL,162081
7493,0,NULL,NULL,NULL,0
7494,0,NULL,NULL,NULL,160770
7495,0,NULL,NULL,NULL,162683
7496,0,NULL,NULL,NULL,162809
7497,0,NULL,NULL,1,162601
7498,0,NULL,NULL,NULL,162788
7499,0,NULL,NULL,1,162601
7500,0,NULL,NULL,NULL,162776
7501,65,NULL,NULL,46,0
7502,45,NULL,NULL,7,0
7503,0,NULL,NULL,1,0
7504,9,NULL,NULL,1,0
7505,0,NULL,NULL,NULL,162837
7506,0,NULL,NULL,NULL,0
7507,0,NULL,NULL,NULL,162749
7508,0,NULL,NULL,NULL,162887
7509,0,NULL,NULL,NULL,162903
7510,0,NULL,NULL,NULL,0
7511,0,NULL,NULL,NULL,0
7512,0,NULL,NULL,NULL,162807
7513,0,NULL,NULL,NULL,0
7514,0,NULL,NULL,NULL,153812
7515,0,NULL,NULL,NULL,0
7516,0,NULL,NULL,NULL,0
7517,0,NULL,NULL,NULL,162100
7518,0,NULL,NULL,NULL,162826
7519,0,NULL,NULL,NULL,0
7520,0,NULL,NULL,NULL,0
7521,0,NULL,NULL,NULL,0
7522,0,NULL,NULL,NULL,0
7523,0,NULL,NULL,NULL,0
7524,0,NULL,NULL,NULL,162100
7525,0,NULL,NULL,46,0
7526,0,NULL,NULL,NULL,162617
7527,0,NULL,NULL,NULL,161880
7528,50,NULL,NULL,1,0
7529,0,NULL,NULL,NULL,0
7530,0,NULL,NULL,NULL,162876
7531,0,NULL,NULL,NULL,0
7532,0,NULL,NULL,NULL,0
7533,0,NULL,NULL,NULL,0
7534,0,NULL,NULL,NULL,162249
7535,0,NULL,NULL,NULL,162631
7536,0,NULL,NULL,NULL,0
7537,0,NULL,NULL,NULL,162837
7538,13,NULL,NULL,1,0
7539,0,NULL,NULL,NULL,161781
7540,0,NULL,NULL,NULL,162935
7541,0,NULL,NULL,NULL,0
7542,0,NULL,NULL,NULL,162673
7543,0,NULL,NULL,NULL,0
7544,0,NULL,NULL,NULL,160775
7545,0,NULL,NULL,NULL,0
7546,0,NULL,NULL,NULL,0
7547,0,NULL,NULL,NULL,162699
7548,0,NULL,NULL,NULL,162100
7549,0,NULL,NULL,NULL,0
7550,0,NULL,NULL,NULL,0
7551,0,NULL,NULL,NULL,161785
7552,0,NULL,NULL,NULL,0
7553,0,NULL,NULL,NULL,0
7554,0,NULL,NULL,NULL,0
7555,0,NULL,NULL,NULL,0
7556,0,NULL,NULL,NULL,0
7557,0,NULL,NULL,NULL,162796
7558,0,NULL,NULL,NULL,162796
7559,0,NULL,NULL,NULL,162325
7560,0,NULL,NULL,NULL,160951
7561,0,NULL,NULL,NULL,162646
7562,50,NULL,NULL,46,0
7563,0,NULL,NULL,NULL,0
7564,57,NULL,NULL,8,0
7565,41,NULL,NULL,1,0
7566,0,NULL,NULL,NULL,160826
7567,0,NULL,NULL,NULL,0
7568,0,NULL,NULL,NULL,0
7569,0,NULL,NULL,NULL,0
7570,0,NULL,NULL,NULL,0
7571,0,NULL,NULL,NULL,0
7572,0,NULL,NULL,NULL,0
7573,0,NULL,NULL,NULL,0
7574,0,NULL,NULL,NULL,160945
7575,0,NULL,NULL,NULL,162860
7576,0,NULL,NULL,NULL,162009
7577,0,NULL,NULL,NULL,160938
7578,0,NULL,NULL,NULL,0
7579,38,NULL,NULL,NULL,0
7580,11,NULL,NULL,46,0
7581,0,NULL,NULL,NULL,162540
7582,0,NULL,NULL,NULL,158348
7583,0,NULL,NULL,NULL,162224
7584,0,NULL,NULL,NULL,0
7585,0,NULL,NULL,NULL,162624
7586,0,NULL,NULL,NULL,162624
7587,0,NULL,NULL,NULL,161373
7588,0,NULL,NULL,NULL,161169
7589,65,NULL,NULL,46,0
7590,0,NULL,NULL,NULL,161344
7591,0,NULL,NULL,NULL,162253
7592,0,NULL,NULL,NULL,161411
7593,0,NULL,NULL,NULL,161091
7594,0,NULL,NULL,NULL,0
7595,0,NULL,NULL,NULL,162526
7596,0,NULL,NULL,NULL,0
7597,0,NULL,NULL,NULL,0
7598,0,NULL,NULL,NULL,0
7599,0,NULL,NULL,NULL,160945
7600,0,NULL,NULL,NULL,0
7601,0,NULL,NULL,NULL,0
7602,0,NULL,NULL,NULL,162766
7603,0,NULL,NULL,NULL,0
7604,0,NULL,NULL,NULL,160947
7605,0,NULL,NULL,NULL,0
7606,0,NULL,NULL,NULL,0
7607,0,NULL,NULL,NULL,161880
7608,0,NULL,NULL,NULL,162864
7609,0,NULL,NULL,NULL,0
7610,0,NULL,NULL,NULL,0
7611,0,NULL,NULL,NULL,162912
7612,0,NULL,NULL,NULL,162817
7613,0,NULL,NULL,NULL,0
7614,0,NULL,NULL,NULL,0
7615,0,NULL,NULL,NULL,0
7616,0,NULL,NULL,NULL,0
7617,0,NULL,NULL,NULL,0
7618,0,NULL,NULL,NULL,0
7619,0,NULL,NULL,NULL,160932
7620,0,NULL,NULL,NULL,161512
7621,0,NULL,NULL,NULL,162756
7622,0,NULL,NULL,NULL,162755
7623,0,NULL,NULL,NULL,0
7624,0,NULL,NULL,NULL,0
7625,0,NULL,NULL,NULL,162939
7626,0,NULL,NULL,NULL,0
7627,0,NULL,NULL,NULL,162797
7628,0,NULL,NULL,NULL,162940
7629,0,NULL,NULL,NULL,162765
7630,0,NULL,NULL,NULL,162765
7631,0,NULL,NULL,NULL,162525
7632,0,NULL,NULL,NULL,0
7633,0,NULL,NULL,NULL,162150
7634,0,NULL,NULL,NULL,159925
7635,0,NULL,NULL,NULL,162882
7636,0,NULL,NULL,NULL,0
7637,0,NULL,NULL,NULL,0
7638,0,NULL,NULL,NULL,0
7639,0,NULL,NULL,NULL,0
7640,0,NULL,NULL,NULL,0
7641,0,NULL,NULL,NULL,0
7642,0,NULL,NULL,NULL,162128
7643,0,NULL,NULL,NULL,162128
7644,0,NULL,NULL,NULL,162689
7645,0,NULL,NULL,NULL,0
7646,0,NULL,NULL,NULL,0
7647,0,NULL,NULL,NULL,0
7648,0,NULL,NULL,NULL,162623
7649,0,NULL,NULL,NULL,161347
7650,0,NULL,NULL,NULL,162150
7651,0,NULL,NULL,NULL,162912
7652,0,NULL,NULL,NULL,0
7653,0,NULL,NULL,NULL,162882
7654,0,NULL,NULL,NULL,162633
7655,0,NULL,NULL,NULL,0
7656,0,NULL,NULL,NULL,162837
7657,0,NULL,NULL,NULL,0
7658,0,NULL,NULL,NULL,162830
7659,36,NULL,NULL,1,0
7660,36,NULL,NULL,1,0
7661,13,NULL,NULL,NULL,0
7662,52,NULL,NULL,46,0
7663,65,NULL,NULL,1,0
7664,65,NULL,NULL,NULL,0
7665,0,NULL,NULL,NULL,162877
7666,0,NULL,NULL,NULL,0
7667,0,NULL,NULL,NULL,159996
7668,0,NULL,NULL,NULL,160945
7669,0,NULL,NULL,NULL,161222
7670,0,NULL,NULL,NULL,158275
7671,45,NULL,NULL,NULL,0
7672,0,NULL,NULL,NULL,161880
7673,0,NULL,NULL,NULL,160826
7674,0,NULL,NULL,NULL,0
7675,0,NULL,NULL,NULL,0
7676,0,NULL,NULL,NULL,0
7677,0,NULL,NULL,NULL,161807
7678,0,NULL,NULL,NULL,162946
7679,0,NULL,NULL,NULL,0
7680,0,NULL,NULL,NULL,149559
7681,0,NULL,NULL,NULL,162617
7682,0,NULL,NULL,NULL,162150
7683,0,NULL,NULL,NULL,0
7684,0,NULL,NULL,NULL,0
7685,65,NULL,NULL,1,0
7686,0,NULL,NULL,NULL,162787
7687,0,NULL,NULL,NULL,162787
7688,0,NULL,NULL,NULL,0
7689,0,NULL,NULL,NULL,0
7690,0,NULL,NULL,NULL,0
7691,0,NULL,NULL,NULL,162912
7692,0,NULL,NULL,NULL,162940
7693,0,NULL,NULL,NULL,161807
7694,0,NULL,NULL,NULL,0
7695,0,NULL,NULL,NULL,0
7696,0,NULL,NULL,NULL,0
7697,0,NULL,NULL,NULL,0
7698,0,NULL,NULL,NULL,162227
7699,0,NULL,NULL,NULL,161370
7700,0,NULL,NULL,NULL,162960
7701,0,NULL,NULL,NULL,157973
7702,0,NULL,NULL,NULL,162940
7703,0,NULL,NULL,NULL,0
7704,0,NULL,NULL,NULL,162673
7705,0,NULL,NULL,NULL,162849
7706,0,NULL,NULL,NULL,162968
7707,0,NULL,NULL,NULL,162673
7708,0,NULL,NULL,NULL,161193
7709,0,NULL,NULL,NULL,160780
7710,0,NULL,NULL,NULL,161373
7711,0,NULL,NULL,NULL,162531
7712,0,NULL,NULL,NULL,158342
7713,0,NULL,NULL,NULL,0
7714,0,NULL,NULL,NULL,162564
7715,0,NULL,NULL,NULL,162629
7716,0,NULL,NULL,NULL,162763
7717,0,NULL,NULL,NULL,0
7718,0,NULL,NULL,NULL,162765
7719,0,NULL,NULL,NULL,0
7720,0,NULL,NULL,NULL,162658
7721,0,NULL,NULL,NULL,0
7722,0,NULL,NULL,NULL,162143
7723,0,NULL,NULL,NULL,162859
7724,0,NULL,NULL,NULL,162968
7725,0,NULL,NULL,NULL,0
7726,0,NULL,NULL,NULL,0
7727,0,NULL,NULL,NULL,0
7728,0,NULL,NULL,NULL,157656
7729,0,NULL,NULL,NULL,162637
7730,13,NULL,NULL,1,0
7731,65,NULL,NULL,1,0
7732,66,NULL,NULL,1,0
7733,14,NULL,NULL,1,0
7734,0,NULL,NULL,NULL,162908
7735,0,NULL,NULL,NULL,161105
7736,0,NULL,NULL,NULL,162910
7737,0,NULL,NULL,NULL,0
7738,0,NULL,NULL,NULL,161801
7739,0,NULL,NULL,NULL,0
7740,0,NULL,NULL,NULL,162968
7741,0,NULL,NULL,NULL,162968
7742,0,NULL,NULL,NULL,0
7743,0,NULL,NULL,NULL,161837
7744,0,NULL,NULL,NULL,161837
7745,0,NULL,NULL,NULL,0
7746,0,NULL,NULL,NULL,0
7747,0,NULL,NULL,NULL,161742
7748,0,NULL,NULL,NULL,162143
7749,0,NULL,NULL,NULL,0
7750,0,NULL,NULL,NULL,0
7751,0,NULL,NULL,NULL,0
7752,0,NULL,NULL,NULL,162667
7753,0,NULL,NULL,NULL,0
7754,0,NULL,NULL,NULL,161158
7755,0,NULL,NULL,NULL,162960
7756,0,NULL,NULL,NULL,162632
7757,0,NULL,NULL,NULL,159398
7758,0,NULL,NULL,NULL,0
7759,0,NULL,NULL,NULL,162193
7760,0,NULL,NULL,NULL,158260
7761,0,NULL,NULL,NULL,162614
7762,0,NULL,NULL,NULL,0
7763,0,NULL,NULL,NULL,162673
7764,0,NULL,NULL,NULL,162673
7765,0,NULL,NULL,NULL,0
7766,0,NULL,NULL,NULL,162816
7767,0,NULL,NULL,NULL,162682
7768,0,NULL,NULL,NULL,0
7769,0,NULL,NULL,NULL,0
7770,0,NULL,NULL,NULL,0
7771,0,NULL,NULL,NULL,0
7772,0,NULL,NULL,NULL,0
7773,0,NULL,NULL,NULL,0
7774,0,NULL,NULL,NULL,0
7775,0,NULL,NULL,NULL,0
7776,0,NULL,NULL,NULL,162080
7777,0,NULL,NULL,NULL,161370
7778,0,NULL,NULL,NULL,160770
7779,0,NULL,NULL,NULL,162898
7780,0,NULL,NULL,NULL,162080
7781,0,NULL,NULL,NULL,163029
7782,0,NULL,NULL,NULL,161210
7783,0,NULL,NULL,NULL,163025
7784,0,NULL,NULL,NULL,162972
7785,0,NULL,NULL,NULL,156930
7786,0,NULL,NULL,NULL,0
7787,0,NULL,NULL,NULL,162242
7788,0,NULL,NULL,NULL,162816
7789,0,NULL,NULL,NULL,161886
7790,0,NULL,NULL,NULL,0
7791,0,NULL,NULL,NULL,162972
7792,0,NULL,NULL,NULL,162694
7793,0,NULL,NULL,NULL,0
7794,0,NULL,NULL,NULL,162993
7795,0,NULL,NULL,NULL,163082
7796,0,NULL,NULL,NULL,160770
7797,0,NULL,NULL,NULL,162080
7798,0,NULL,NULL,NULL,0
7799,0,NULL,NULL,NULL,162178
7800,0,NULL,NULL,NULL,162150
7801,0,NULL,NULL,NULL,161389
7802,0,NULL,NULL,NULL,162839
7803,0,NULL,NULL,NULL,162837
7804,0,NULL,NULL,NULL,162160
7805,0,NULL,NULL,NULL,0
7806,0,NULL,NULL,NULL,0
7807,0,NULL,NULL,NULL,0
7808,0,NULL,NULL,NULL,0
7809,0,NULL,NULL,NULL,162764
7810,0,NULL,NULL,NULL,163115
7811,0,NULL,NULL,NULL,0
7812,0,NULL,NULL,NULL,162620
7813,0,NULL,NULL,NULL,162969
7814,0,NULL,NULL,NULL,160185
7815,0,NULL,NULL,NULL,0
7816,0,NULL,NULL,NULL,162595
7817,0,NULL,NULL,NULL,163025
7818,0,NULL,NULL,NULL,162965
7819,0,NULL,NULL,NULL,160074
7820,0,NULL,NULL,NULL,160074
7821,0,NULL,NULL,NULL,163063
7822,11,NULL,NULL,1,0
7823,0,NULL,NULL,NULL,161831
7824,11,NULL,NULL,1,0
7825,0,NULL,NULL,NULL,162559
7826,0,NULL,NULL,NULL,0
7827,0,NULL,NULL,NULL,160074
7828,0,NULL,NULL,NULL,161345
7829,0,NULL,NULL,NULL,162574
7830,0,NULL,NULL,NULL,162918
7831,0,NULL,NULL,NULL,162022
7832,0,NULL,NULL,NULL,162100
7833,0,NULL,NULL,NULL,162609
7834,0,NULL,NULL,NULL,157656
7835,0,NULL,NULL,NULL,162707
7836,0,NULL,NULL,NULL,162707
7837,0,NULL,NULL,NULL,163141
7838,0,NULL,NULL,NULL,163070
7839,0,NULL,NULL,NULL,162564
7840,0,NULL,NULL,NULL,162933
7841,0,NULL,NULL,NULL,162707
7842,0,NULL,NULL,NULL,162707
7843,0,NULL,NULL,NULL,0
7844,0,NULL,NULL,NULL,162707
7845,0,NULL,NULL,NULL,0
7846,0,NULL,NULL,NULL,162707
7847,0,NULL,NULL,NULL,0
7848,0,NULL,NULL,NULL,163141
7849,0,NULL,NULL,NULL,162969
7850,0,NULL,NULL,NULL,162969
7851,0,NULL,NULL,NULL,148519
7852,0,NULL,NULL,NULL,162586
7853,0,NULL,NULL,NULL,162707
7854,0,NULL,NULL,NULL,162841
7855,0,NULL,NULL,NULL,162968
7856,0,NULL,NULL,NULL,162764
7857,0,NULL,NULL,NULL,162707
7858,0,NULL,NULL,NULL,161844
7859,0,NULL,NULL,NULL,0
7860,0,NULL,NULL,NULL,162725
7861,0,NULL,NULL,NULL,162789
7862,0,NULL,NULL,NULL,162804
7863,0,NULL,NULL,NULL,162804
7864,13,NULL,NULL,NULL,0
7865,0,NULL,NULL,NULL,158782
7866,0,NULL,NULL,NULL,0
7867,0,NULL,NULL,NULL,0
7868,0,NULL,NULL,NULL,0
7869,0,NULL,NULL,NULL,162879
7870,0,NULL,NULL,NULL,0
7871,0,NULL,NULL,NULL,0
7872,0,NULL,NULL,NULL,161955
7873,0,NULL,NULL,NULL,0
7874,0,NULL,NULL,NULL,162928
7875,0,NULL,NULL,NULL,0
7876,0,NULL,NULL,NULL,0
7877,0,NULL,NULL,NULL,162860
7878,0,NULL,NULL,NULL,162948
7879,0,NULL,NULL,NULL,162673
7880,6,NULL,NULL,1,0
7881,0,NULL,NULL,NULL,162534
7882,0,NULL,NULL,NULL,163070
7883,0,NULL,NULL,NULL,163145
7884,0,NULL,NULL,NULL,162879
7885,0,NULL,NULL,NULL,162080
7886,0,NULL,NULL,NULL,163141
7887,0,NULL,NULL,NULL,162873
7888,0,NULL,NULL,NULL,162921
7889,0,NULL,NULL,NULL,0
7890,0,NULL,NULL,NULL,0
7891,0,NULL,NULL,NULL,0
7892,0,NULL,NULL,NULL,159996
7893,0,NULL,NULL,NULL,163145
7894,0,NULL,NULL,NULL,161213
7895,0,NULL,NULL,NULL,160788
7896,44,NULL,NULL,1,0
7897,61,NULL,NULL,8,0
7898,0,NULL,NULL,NULL,161782
7899,0,NULL,NULL,NULL,162503
7900,0,NULL,NULL,NULL,162754
7901,0,NULL,NULL,NULL,0
7902,0,NULL,NULL,NULL,163090
7903,0,NULL,NULL,NULL,162797
7904,0,NULL,NULL,NULL,162992
7905,0,NULL,NULL,NULL,162707
7906,0,NULL,NULL,NULL,0
7907,0,NULL,NULL,NULL,0
7908,0,NULL,NULL,NULL,161782
7909,0,NULL,NULL,NULL,0
7910,0,NULL,NULL,NULL,162912
7911,0,NULL,NULL,NULL,161880
7912,0,NULL,NULL,NULL,163112
7913,64,NULL,NULL,46,0
7914,0,NULL,NULL,NULL,0
7915,0,NULL,NULL,NULL,162813
7916,0,NULL,NULL,NULL,0
7917,0,NULL,NULL,NULL,160149
7918,0,NULL,NULL,NULL,159807
7919,0,NULL,NULL,NULL,0
7920,0,NULL,NULL,NULL,162890
7921,0,NULL,NULL,NULL,162968
7922,0,NULL,NULL,NULL,162707
7923,0,NULL,NULL,NULL,0
7924,0,NULL,NULL,NULL,162199
7925,0,NULL,NULL,NULL,162942
7926,0,NULL,NULL,NULL,162945
7927,0,NULL,NULL,NULL,0
7928,0,NULL,NULL,NULL,162972
7929,0,NULL,NULL,NULL,159363
7930,0,NULL,NULL,NULL,162825
7931,0,NULL,NULL,NULL,163161
7932,6,NULL,NULL,1,0
7933,0,NULL,NULL,NULL,0
7934,0,NULL,NULL,NULL,162126
7935,0,NULL,NULL,NULL,0
7936,0,NULL,NULL,NULL,162507
7937,0,NULL,NULL,NULL,163147
7938,0,NULL,NULL,NULL,0
7939,0,NULL,NULL,NULL,0
7940,0,NULL,NULL,NULL,0
7941,0,NULL,NULL,NULL,163075
7942,0,NULL,NULL,NULL,162764
7943,0,NULL,NULL,NULL,163018
7944,0,NULL,NULL,NULL,162960
7945,0,NULL,NULL,NULL,162969
7946,0,NULL,NULL,NULL,162836
7947,0,NULL,NULL,NULL,163070
7948,0,NULL,NULL,NULL,0
7949,0,NULL,NULL,NULL,162960
7950,0,NULL,NULL,NULL,162585
7951,0,NULL,NULL,NULL,161786
7952,0,NULL,NULL,NULL,163063
7953,0,NULL,NULL,NULL,0
7954,0,NULL,NULL,NULL,162178
7955,0,NULL,NULL,NULL,162634
7956,0,NULL,NULL,NULL,162628
7957,11,NULL,NULL,1,0
7958,0,NULL,NULL,NULL,162120
7959,0,NULL,NULL,NULL,159361
7960,0,NULL,NULL,NULL,162707
7961,0,NULL,NULL,NULL,163177
7962,0,NULL,NULL,NULL,161844
7963,0,NULL,NULL,NULL,162521
7964,0,NULL,NULL,NULL,0
7965,0,NULL,NULL,NULL,0
7966,0,NULL,NULL,NULL,162707
7967,0,NULL,NULL,NULL,0
7968,0,NULL,NULL,NULL,161461
7969,0,NULL,NULL,NULL,0
7970,0,NULL,NULL,NULL,0
7971,0,NULL,NULL,NULL,0
7972,0,NULL,NULL,NULL,163141
7973,0,NULL,NULL,NULL,162764
7974,66,NULL,NULL,1,0
7975,0,NULL,NULL,NULL,162707
7976,47,NULL,NULL,NULL,0
7977,0,NULL,NULL,NULL,0
7978,0,NULL,NULL,NULL,0
7979,0,NULL,NULL,NULL,0
7980,0,NULL,NULL,NULL,152847
7981,0,NULL,NULL,NULL,0
7982,0,NULL,NULL,NULL,162825
7983,0,NULL,NULL,NULL,162942
7984,0,NULL,NULL,NULL,163145
7985,0,NULL,NULL,NULL,163074
7986,0,NULL,NULL,NULL,0
7987,6,NULL,NULL,1,0
7988,0,NULL,NULL,NULL,162100
7989,0,NULL,NULL,NULL,162662
7990,0,NULL,NULL,NULL,0
7991,0,NULL,NULL,NULL,163169
7992,0,NULL,NULL,NULL,0
7993,0,NULL,NULL,NULL,161880
7994,0,NULL,NULL,NULL,163035
7995,0,NULL,NULL,NULL,162586
7996,0,NULL,NULL,NULL,163090
7997,0,NULL,NULL,NULL,158453
7998,0,NULL,NULL,NULL,163115
7999,0,NULL,NULL,NULL,162969
8000,0,NULL,NULL,NULL,0
8001,0,NULL,NULL,NULL,162699
8002,0,NULL,NULL,NULL,162908
8003,0,NULL,NULL,NULL,0
8004,0,NULL,NULL,NULL,162881
8005,0,NULL,NULL,NULL,161347
8006,0,NULL,NULL,NULL,163147
8007,0,NULL,NULL,NULL,163124
8008,0,NULL,NULL,NULL,0
8009,0,NULL,NULL,NULL,161797
8010,0,NULL,NULL,NULL,162253
8011,0,NULL,NULL,NULL,162280
8012,53,NULL,NULL,1,0
8013,0,NULL,NULL,NULL,162121
8014,0,NULL,NULL,NULL,162755
8015,0,NULL,NULL,NULL,162755
8016,0,NULL,NULL,NULL,0
8017,0,NULL,NULL,NULL,163189
8018,0,NULL,NULL,NULL,162707
8019,0,NULL,NULL,NULL,163035
8020,0,NULL,NULL,NULL,163120
8021,0,NULL,NULL,NULL,163196
8022,0,NULL,NULL,NULL,0
8023,0,NULL,NULL,NULL,162918
8024,0,NULL,NULL,NULL,0
8025,0,NULL,NULL,NULL,162280
8026,0,NULL,NULL,NULL,162280
8027,0,NULL,NULL,NULL,163190
8028,0,NULL,NULL,NULL,161653
8029,0,NULL,NULL,NULL,0
8030,0,NULL,NULL,NULL,0
8031,0,NULL,NULL,NULL,163075
8032,0,NULL,NULL,NULL,162707
8033,0,NULL,NULL,NULL,162564
8034,0,NULL,NULL,NULL,162968
8035,0,NULL,NULL,NULL,0
8036,0,NULL,NULL,NULL,163145
8037,0,NULL,NULL,NULL,162787
8038,0,NULL,NULL,NULL,161844
8039,0,NULL,NULL,NULL,0
8040,0,NULL,NULL,NULL,0
8041,0,NULL,NULL,NULL,163001
8042,0,NULL,NULL,NULL,163070
8043,0,NULL,NULL,NULL,0
8044,0,NULL,NULL,NULL,163199
8045,0,NULL,NULL,NULL,163177
8046,0,NULL,NULL,1,0
8047,0,NULL,NULL,NULL,162609
8048,47,NULL,NULL,1,0
8049,0,NULL,NULL,NULL,162709
8050,0,NULL,NULL,NULL,160770
8051,0,NULL,NULL,NULL,163063
8052,0,NULL,NULL,NULL,162826
8053,0,NULL,NULL,NULL,162652
8054,0,NULL,NULL,NULL,160074
8055,0,NULL,NULL,NULL,161411
8056,0,NULL,NULL,NULL,162675
8057,0,NULL,NULL,NULL,163191
8058,0,NULL,NULL,NULL,163005
8059,0,NULL,NULL,NULL,162100
8060,0,NULL,NULL,NULL,0
8061,0,NULL,NULL,NULL,0
8062,0,NULL,NULL,NULL,0
8063,0,NULL,NULL,NULL,0
8064,0,NULL,NULL,NULL,0
8065,0,NULL,NULL,NULL,163063
8066,0,NULL,NULL,NULL,162598
8067,0,NULL,NULL,NULL,162918
8068,0,NULL,NULL,NULL,162918
8069,0,NULL,NULL,NULL,0
8070,0,NULL,NULL,NULL,161997
8071,0,NULL,NULL,NULL,160992
8072,0,NULL,NULL,NULL,163122
8073,0,NULL,NULL,NULL,0
8074,0,NULL,NULL,NULL,162240
8075,0,NULL,NULL,NULL,0
8076,0,NULL,NULL,NULL,161159
8077,0,NULL,NULL,NULL,163110
8078,0,NULL,NULL,NULL,0
8079,0,NULL,NULL,NULL,162080
8080,0,NULL,NULL,NULL,162800
8081,0,NULL,NULL,NULL,162800
8082,0,NULL,NULL,NULL,162895
8083,0,NULL,NULL,NULL,161880
8084,0,NULL,NULL,NULL,0
8085,0,NULL,NULL,NULL,0
8086,0,NULL,NULL,NULL,0
8087,0,NULL,NULL,NULL,162905
8088,0,NULL,NULL,NULL,0
8089,0,NULL,NULL,NULL,0
8090,0,NULL,NULL,NULL,0
8091,0,NULL,NULL,NULL,162858
8092,0,NULL,NULL,NULL,162022
8093,0,NULL,NULL,NULL,0
8094,0,NULL,NULL,NULL,0
8095,0,NULL,NULL,NULL,159363
8096,0,NULL,NULL,NULL,163086
8097,12,NULL,NULL,1,0
8098,11,NULL,NULL,46,0
8099,0,NULL,NULL,NULL,161369
8100,0,NULL,NULL,NULL,163047
8101,0,NULL,NULL,NULL,163005
8102,0,NULL,NULL,NULL,0
8103,0,NULL,NULL,NULL,162564
8104,0,NULL,NULL,NULL,161341
8105,0,NULL,NULL,NULL,0
8106,0,NULL,NULL,NULL,0
8107,0,NULL,NULL,NULL,0
8108,0,NULL,NULL,NULL,162275
8109,0,NULL,NULL,NULL,162809
8110,0,NULL,NULL,NULL,162879
8111,11,NULL,NULL,1,0
8112,0,NULL,NULL,NULL,162809
8113,30,NULL,NULL,1,0
8114,0,NULL,NULL,NULL,163177
8115,0,NULL,NULL,NULL,0
8116,0,NULL,NULL,NULL,163060
8117,0,NULL,NULL,NULL,0
8118,0,NULL,NULL,NULL,162750
8119,0,NULL,NULL,NULL,0
8120,0,NULL,NULL,NULL,0
8121,0,NULL,NULL,NULL,162787
8122,0,NULL,NULL,NULL,162809
8123,0,NULL,NULL,NULL,162609
8124,0,NULL,NULL,NULL,160727
8125,0,NULL,NULL,NULL,162280
8126,0,NULL,NULL,NULL,0
8127,0,NULL,NULL,NULL,161345
